"outcome.type","n.cluster","mean.size","coef.var","ICC","ICC2","model","true.model","method","ddf","type.I.error"
"binary",20,100,0.75,"0.2",0.135901838409366,1,"D","LRT","residual",0.0794
"count",20,100,0.75,"0.2",0.156295256388581,1,"A","LRT","residual",0.066
"count",20,100,0.75,"0.2",0.128835563732097,1,"B","LRT","residual",0.0672
"count",20,100,0.75,"0.2",0.18314083814397,1,"C","LRT","residual",0.0748
"count",20,100,0.75,"0.2",0.125880697540791,1,"D","LRT","residual",0.0738
"binary",20,100,1.5,"0.001",0.00186554298465388,1,"A","LRT","residual",0.0554
"binary",20,100,1.5,"0.001",0.00180533468079188,1,"B","LRT","residual",0.0502
"binary",20,100,1.5,"0.001",0.00205169954761224,1,"C","LRT","residual",0.049
"binary",20,100,1.5,"0.001",0.00194066072212798,1,"D","LRT","residual",0.0542
"count",20,100,1.5,"0.001",0.00182939916113882,1,"A","LRT","residual",0.0496
"count",20,100,1.5,"0.001",0.00187686830013837,1,"B","LRT","residual",0.0458
"count",20,100,1.5,"0.001",0.00259215132987276,1,"C","LRT","residual",0.05
"count",20,100,1.5,"0.001",0.00316169483513555,1,"D","LRT","residual",0.0446
"binary",20,100,1.5,"0.01",0.00870635651103199,1,"A","LRT","residual",0.0716
"binary",20,100,1.5,"0.01",0.00780646410956122,1,"B","LRT","residual",0.0844
"binary",20,100,1.5,"0.01",0.00825913013098601,1,"C","LRT","residual",0.0868
"binary",20,100,1.5,"0.01",0.00744347468181053,1,"D","LRT","residual",0.0952
"count",20,100,1.5,"0.01",0.00768839795389179,1,"A","LRT","residual",0.0772
"count",20,100,1.5,"0.01",0.00702900934357011,1,"B","LRT","residual",0.0786
"count",20,100,1.5,"0.01",0.0100964297130551,1,"C","LRT","residual",0.0944
"count",20,100,1.5,"0.01",0.00840614452859029,1,"D","LRT","residual",0.096
"binary",20,100,1.5,"0.05",0.0399409637465373,1,"A","LRT","residual",0.0816
"binary",20,100,1.5,"0.05",0.0364302253619179,1,"B","LRT","residual",0.0778
"binary",20,100,1.5,"0.05",0.0378196749169914,1,"C","LRT","residual",0.0976
"binary",20,100,1.5,"0.05",0.0341865132469857,1,"D","LRT","residual",0.0922
"count",20,100,1.5,"0.05",0.0360262708296105,1,"A","LRT","residual",0.0824
"count",20,100,1.5,"0.05",0.0320070306170149,1,"B","LRT","residual",0.0834
"count",20,100,1.5,"0.05",0.0454101832215134,1,"C","LRT","residual",0.0886
"count",20,100,1.5,"0.05",0.0342924415411335,1,"D","LRT","residual",0.0994
"binary",20,100,1.5,"0.1",0.0775004338244747,1,"A","LRT","residual",0.0692
"binary",20,100,1.5,"0.1",0.0708117899486788,1,"B","LRT","residual",0.0732
"binary",20,100,1.5,"0.1",0.0746403142749436,1,"C","LRT","residual",0.0846
"binary",20,100,1.5,"0.1",0.0684729096557515,1,"D","LRT","residual",0.089
"count",20,100,1.5,"0.1",0.0736711837415436,1,"A","LRT","residual",0.0734
"count",20,100,1.5,"0.1",0.0651536465808894,1,"B","LRT","residual",0.069
"count",20,100,1.5,"0.1",0.091478071207914,1,"C","LRT","residual",0.0744
"count",20,100,1.5,"0.1",0.0676037503270146,1,"D","LRT","residual",0.0784
"binary",20,100,1.5,"0.2",0.149819624308835,1,"A","LRT","residual",0.069
"binary",20,100,1.5,"0.2",0.138398095532873,1,"B","LRT","residual",0.0696
"binary",20,100,1.5,"0.2",0.144783161903316,1,"C","LRT","residual",0.0846
"binary",20,100,1.5,"0.2",0.136922074899861,1,"D","LRT","residual",0.0758
"count",20,100,1.5,"0.2",0.156163753869407,1,"A","LRT","residual",0.0736
"count",20,100,1.5,"0.2",0.129227087486614,1,"B","LRT","residual",0.0618
"count",20,100,1.5,"0.2",0.184753234423029,1,"C","LRT","residual",0.08
"count",20,100,1.5,"0.2",0.130560991833,1,"D","LRT","residual",0.0826
"binary",10,50,0,"0.001",0.00449593472283836,1,"A","Wald","BW1",0.0218
"binary",10,50,0,"0.001",0.00431714681932947,1,"B","Wald","BW1",0.0156
"binary",10,50,0,"0.001",0.004620913961347,1,"C","Wald","BW1",0.0188
"binary",10,50,0,"0.001",0.00450216861886303,1,"D","Wald","BW1",0.0158
"count",10,50,0,"0.001",0.00424853782655788,1,"A","Wald","BW1",0.0212
"count",10,50,0,"0.001",0.00412585390363931,1,"B","Wald","BW1",0.019
"count",10,50,0,"0.001",0.0048521186831175,1,"C","Wald","BW1",0.0242
"count",10,50,0,"0.001",0.00462921541482113,1,"D","Wald","BW1",0.0192
"binary",10,50,0,"0.01",0.00973678837011919,1,"A","Wald","BW1",0.0352
"binary",10,50,0,"0.01",0.0096122847700629,1,"B","Wald","BW1",0.0356
"binary",10,50,0,"0.01",0.00971191760517755,1,"C","Wald","BW1",0.0372
"binary",10,50,0,"0.01",0.00940773638884316,1,"D","Wald","BW1",0.0278
"count",10,50,0,"0.01",0.00927731023193436,1,"A","Wald","BW1",0.0338
"count",10,50,0,"0.01",0.00828740294437178,1,"B","Wald","BW1",0.031
"count",10,50,0,"0.01",0.010752071871327,1,"C","Wald","BW1",0.0374
"count",10,50,0,"0.01",0.00883671251231315,1,"D","Wald","BW1",0.032
"binary",10,50,0,"0.05",0.0400781342365819,1,"A","Wald","BW1",0.0666
"binary",10,50,0,"0.05",0.0364914383227794,1,"B","Wald","BW1",0.0622
"binary",10,50,0,"0.05",0.0375596121701854,1,"C","Wald","BW1",0.0716
"binary",10,50,0,"0.05",0.0341389110970968,1,"D","Wald","BW1",0.0632
"count",10,50,0,"0.05",0.035098615512304,1,"A","Wald","BW1",0.065
"count",10,50,0,"0.05",0.0313039934715453,1,"B","Wald","BW1",0.0572
"count",10,50,0,"0.05",0.0435189326285133,1,"C","Wald","BW1",0.0722
"count",10,50,0,"0.05",0.0310095909462167,1,"D","Wald","BW1",0.0696
"binary",10,50,0,"0.1",0.0774747561313538,1,"A","Wald","BW1",0.0726
"binary",10,50,0,"0.1",0.0716307960100197,1,"B","Wald","BW1",0.0636
"binary",10,50,0,"0.1",0.0742825304182774,1,"C","Wald","BW1",0.082
"binary",10,50,0,"0.1",0.0678440993952362,1,"D","Wald","BW1",0.0734
"count",10,50,0,"0.1",0.0714045548736794,1,"A","Wald","BW1",0.0748
"count",10,50,0,"0.1",0.0630689712002351,1,"B","Wald","BW1",0.0672
"count",10,50,0,"0.1",0.0859146558709226,1,"C","Wald","BW1",0.09
"count",10,50,0,"0.1",0.0609594046876261,1,"D","Wald","BW1",0.079
"binary",10,50,0,"0.2",0.149096988026555,1,"A","Wald","BW1",0.071
"binary",10,50,0,"0.2",0.139704122895811,1,"B","Wald","BW1",0.057
"binary",10,50,0,"0.2",0.143173822461086,1,"C","Wald","BW1",0.085
"binary",10,50,0,"0.2",0.133496747678336,1,"D","Wald","BW1",0.077
"count",10,50,0,"0.2",0.147976571216928,1,"A","Wald","BW1",0.0712
"count",10,50,0,"0.2",0.12375809361533,1,"B","Wald","BW1",0.0636
"count",10,50,0,"0.2",0.170855946403436,1,"C","Wald","BW1",0.0884
"count",10,50,0,"0.2",0.118526347654052,1,"D","Wald","BW1",0.0846
"binary",10,50,0.75,"0.001",0.0050265495724825,1,"A","Wald","BW1",0.0242
"binary",10,50,0.75,"0.001",0.00471594335157715,1,"B","Wald","BW1",0.0148
"binary",10,50,0.75,"0.001",0.00511391987801837,1,"C","Wald","BW1",0.0192
"binary",10,50,0.75,"0.001",0.00527814137414676,1,"D","Wald","BW1",0.0204
"count",10,50,0.75,"0.001",0.00492122817031411,1,"A","Wald","BW1",0.0184
"count",10,50,0.75,"0.001",0.00475330473058161,1,"B","Wald","BW1",0.0216
"count",10,50,0.75,"0.001",0.00587371755252873,1,"C","Wald","BW1",0.0204
"count",10,50,0.75,"0.001",0.00645360540216789,1,"D","Wald","BW1",0.0198
"binary",10,50,0.75,"0.01",0.0106400594271415,1,"A","Wald","BW1",0.0406
"binary",10,50,0.75,"0.01",0.00976653669648495,1,"B","Wald","BW1",0.0356
"binary",10,50,0.75,"0.01",0.0105174729346279,1,"C","Wald","BW1",0.038
"binary",10,50,0.75,"0.01",0.0102406926331259,1,"D","Wald","BW1",0.0326
"count",10,50,0.75,"0.01",0.00963691504704698,1,"A","Wald","BW1",0.0398
"count",10,50,0.75,"0.01",0.00882988859289993,1,"B","Wald","BW1",0.041
"count",10,50,0.75,"0.01",0.011933239483525,1,"C","Wald","BW1",0.0486
"count",10,50,0.75,"0.01",0.0106559855751036,1,"D","Wald","BW1",0.038
"binary",10,50,0.75,"0.05",0.0394968965207324,1,"A","Wald","BW1",0.0822
"binary",10,50,0.75,"0.05",0.0360913424607264,1,"B","Wald","BW1",0.0706
"binary",10,50,0.75,"0.05",0.0384168912792479,1,"C","Wald","BW1",0.0894
"binary",10,50,0.75,"0.05",0.0345773663394115,1,"D","Wald","BW1",0.0806
"count",10,50,0.75,"0.05",0.0352404499121122,1,"A","Wald","BW1",0.0846
"count",10,50,0.75,"0.05",0.0319916840698297,1,"B","Wald","BW1",0.0752
"count",10,50,0.75,"0.05",0.0449639146728799,1,"C","Wald","BW1",0.0972
"count",10,50,0.75,"0.05",0.0330740064939958,1,"D","Wald","BW1",0.0908
"binary",10,50,0.75,"0.1",0.0776964523031358,1,"A","Wald","BW1",0.0808
"binary",10,50,0.75,"0.1",0.0712768591133513,1,"B","Wald","BW1",0.0652
"binary",10,50,0.75,"0.1",0.0739721326219098,1,"C","Wald","BW1",0.0946
"binary",10,50,0.75,"0.1",0.0679290902604407,1,"D","Wald","BW1",0.084
"count",10,50,0.75,"0.1",0.0718131667229489,1,"A","Wald","BW1",0.083
"count",10,50,0.75,"0.1",0.061533335635121,1,"B","Wald","BW1",0.0742
"count",10,50,0.75,"0.1",0.0883746438986668,1,"C","Wald","BW1",0.1032
"count",10,50,0.75,"0.1",0.0634743346789727,1,"D","Wald","BW1",0.0968
"binary",10,50,0.75,"0.2",0.14905352092301,1,"A","Wald","BW1",0.0748
"binary",10,50,0.75,"0.2",0.1394732205941,1,"B","Wald","BW1",0.0684
"binary",10,50,0.75,"0.2",0.140791802469955,1,"C","Wald","BW1",0.0898
"binary",10,50,0.75,"0.2",0.135755110666004,1,"D","Wald","BW1",0.0878
"count",10,50,0.75,"0.2",0.148387649881267,1,"A","Wald","BW1",0.0794
"count",10,50,0.75,"0.2",0.123381274160705,1,"B","Wald","BW1",0.0738
"count",10,50,0.75,"0.2",0.172287192921143,1,"C","Wald","BW1",0.0984
"count",10,50,0.75,"0.2",0.121520265212795,1,"D","Wald","BW1",0.0926
"binary",10,50,1.5,"0.001",0.00689612061177327,1,"A","Wald","BW1",0.024
"binary",10,50,1.5,"0.001",0.00661076186713522,1,"B","Wald","BW1",0.0182
"binary",10,50,1.5,"0.001",0.00871443389104437,1,"C","Wald","BW1",0.02
"binary",10,50,1.5,"0.001",0.00796525940978338,1,"D","Wald","BW1",0.0152030406081216
"count",10,50,1.5,"0.001",0.00683605891048301,1,"A","Wald","BW1",0.0218
"count",10,50,1.5,"0.001",0.00746902659149552,1,"B","Wald","BW1",0.0178
"count",10,50,1.5,"0.001",0.0105508556161224,1,"C","Wald","BW1",0.0216
"count",10,50,1.5,"0.001",0.012297794427795,1,"D","Wald","BW1",0.0168
"binary",10,50,1.5,"0.01",0.0121054528537085,1,"A","Wald","BW1",0.0568
"binary",10,50,1.5,"0.01",0.011794262893139,1,"B","Wald","BW1",0.0476
"binary",10,50,1.5,"0.01",0.0138837116633184,1,"C","Wald","BW1",0.05
"binary",10,50,1.5,"0.01",0.0126339435698936,1,"D","Wald","BW1",0.0418
"count",10,50,1.5,"0.01",0.0114367960936982,1,"A","Wald","BW1",0.0534
"count",10,50,1.5,"0.01",0.0121063924398627,1,"B","Wald","BW1",0.0464
"count",10,50,1.5,"0.01",0.016457675561705,1,"C","Wald","BW1",0.0582116423284657
"count",10,50,1.5,"0.01",0.0182572792371444,1,"D","Wald","BW1",0.0452
"binary",10,50,1.5,"0.05",0.0411045655772309,1,"A","Wald","BW1",0.1074
"binary",10,50,1.5,"0.05",0.0376897521793978,1,"B","Wald","BW1",0.1022
"binary",10,50,1.5,"0.05",0.0386722761955815,1,"C","Wald","BW1",0.107
"binary",10,50,1.5,"0.05",0.0374812866781004,1,"D","Wald","BW1",0.0954
"count",10,50,1.5,"0.05",0.0370351694122731,1,"A","Wald","BW1",0.1058
"count",10,50,1.5,"0.05",0.0357954962899095,1,"B","Wald","BW1",0.1018
"count",10,50,1.5,"0.05",0.0479540043335351,1,"C","Wald","BW1",0.1194
"count",10,50,1.5,"0.05",0.0394354373657695,1,"D","Wald","BW1",0.1154
"binary",10,50,1.5,"0.1",0.0768164363602903,1,"A","Wald","BW1",0.1082
"binary",10,50,1.5,"0.1",0.0698077236715471,1,"B","Wald","BW1",0.1056
"binary",10,50,1.5,"0.1",0.0740738555051991,1,"C","Wald","BW1",0.1224
"binary",10,50,1.5,"0.1",0.0676667357745491,1,"D","Wald","BW1",0.1202
"count",10,50,1.5,"0.1",0.072639760583122,1,"A","Wald","BW1",0.1122
"count",10,50,1.5,"0.1",0.065278537244778,1,"B","Wald","BW1",0.1078
"count",10,50,1.5,"0.1",0.0891182604400014,1,"C","Wald","BW1",0.1376
"count",10,50,1.5,"0.1",0.0694103079451753,1,"D","Wald","BW1",0.1232
"binary",10,50,1.5,"0.2",0.147854215815138,1,"A","Wald","BW1",0.097
"binary",10,50,1.5,"0.2",0.138017013307152,1,"B","Wald","BW1",0.0972
"binary",10,50,1.5,"0.2",0.140576253495559,1,"C","Wald","BW1",0.122424484896979
"binary",10,50,1.5,"0.2",0.131338322964859,1,"D","Wald","BW1",0.1126
"count",10,50,1.5,"0.2",0.14897875466742,1,"A","Wald","BW1",0.1
"count",10,50,1.5,"0.2",0.126583688302774,1,"B","Wald","BW1",0.0906
"count",10,50,1.5,"0.2",0.175274046048603,1,"C","Wald","BW1",0.1288
"count",10,50,1.5,"0.2",0.128722363404912,1,"D","Wald","BW1",0.1236
"binary",10,100,0,"0.001",0.00248489664540429,1,"A","Wald","BW1",0.0218
"binary",10,100,0,"0.001",0.00241729684490063,1,"B","Wald","BW1",0.0176
"binary",10,100,0,"0.001",0.00264242007077347,1,"C","Wald","BW1",0.0264
"binary",10,100,0,"0.001",0.00249360402936634,1,"D","Wald","BW1",0.0174
"count",10,100,0,"0.001",0.00239844071292954,1,"A","Wald","BW1",0.0194
"count",10,100,0,"0.001",0.00233065060728465,1,"B","Wald","BW1",0.0164
"count",10,100,0,"0.001",0.00275525964940247,1,"C","Wald","BW1",0.0238
"count",10,100,0,"0.001",0.00241450800829599,1,"D","Wald","BW1",0.0222
"binary",10,100,0,"0.01",0.00871873121015693,1,"A","Wald","BW1",0.046
"binary",10,100,0,"0.01",0.00778893075450095,1,"B","Wald","BW1",0.044
"binary",10,100,0,"0.01",0.00813882400758409,1,"C","Wald","BW1",0.0562
"binary",10,100,0,"0.01",0.00761047481962039,1,"D","Wald","BW1",0.039
"count",10,100,0,"0.01",0.00756113330845311,1,"A","Wald","BW1",0.0488
"count",10,100,0,"0.01",0.00691961969462596,1,"B","Wald","BW1",0.0402
"count",10,100,0,"0.01",0.00950410422987814,1,"C","Wald","BW1",0.0596
"count",10,100,0,"0.01",0.00727632004404997,1,"D","Wald","BW1",0.0458
"binary",10,100,0,"0.05",0.0404780977693446,1,"A","Wald","BW1",0.0788
"binary",10,100,0,"0.05",0.0365794595514818,1,"B","Wald","BW1",0.058
"binary",10,100,0,"0.05",0.0380038472827834,1,"C","Wald","BW1",0.0822
"binary",10,100,0,"0.05",0.0345770727787507,1,"D","Wald","BW1",0.074
"count",10,100,0,"0.05",0.0357178320182788,1,"A","Wald","BW1",0.0654
"count",10,100,0,"0.05",0.0311450095210637,1,"B","Wald","BW1",0.0694
"count",10,100,0,"0.05",0.0436203241422395,1,"C","Wald","BW1",0.0926
"count",10,100,0,"0.05",0.0303827795650928,1,"D","Wald","BW1",0.0814
"binary",10,100,0,"0.1",0.0776960257481777,1,"A","Wald","BW1",0.0708
"binary",10,100,0,"0.1",0.0712392985351139,1,"B","Wald","BW1",0.0686
"binary",10,100,0,"0.1",0.0726218529462308,1,"C","Wald","BW1",0.0876
"binary",10,100,0,"0.1",0.0686718931312444,1,"D","Wald","BW1",0.0868
"count",10,100,0,"0.1",0.0717197310027566,1,"A","Wald","BW1",0.0698
"count",10,100,0,"0.1",0.0617108872024519,1,"B","Wald","BW1",0.0708
"count",10,100,0,"0.1",0.0866767871105923,1,"C","Wald","BW1",0.093
"count",10,100,0,"0.1",0.0602093688480608,1,"D","Wald","BW1",0.0824
"binary",10,100,0,"0.2",0.15046240873953,1,"A","Wald","BW1",0.074
"binary",10,100,0,"0.2",0.137661586600218,1,"B","Wald","BW1",0.0666
"binary",10,100,0,"0.2",0.143975816086435,1,"C","Wald","BW1",0.0784
"binary",10,100,0,"0.2",0.134353886730881,1,"D","Wald","BW1",0.0716
"count",10,100,0,"0.2",0.148602498027154,1,"A","Wald","BW1",0.0726
"count",10,100,0,"0.2",0.122102701914005,1,"B","Wald","BW1",0.0682
"count",10,100,0,"0.2",0.170060907949577,1,"C","Wald","BW1",0.0934
"count",10,100,0,"0.2",0.118569170203333,1,"D","Wald","BW1",0.09
"binary",10,100,0.75,"0.001",0.00275904297775465,1,"A","Wald","BW1",0.0262
"binary",10,100,0.75,"0.001",0.00264397180564752,1,"B","Wald","BW1",0.0202
"binary",10,100,0.75,"0.001",0.00299038211632286,1,"C","Wald","BW1",0.0226
"binary",10,100,0.75,"0.001",0.00301564262561105,1,"D","Wald","BW1",0.0176
"count",10,100,0.75,"0.001",0.00257568340215653,1,"A","Wald","BW1",0.0256
"count",10,100,0.75,"0.001",0.00258930357144549,1,"B","Wald","BW1",0.0228
"count",10,100,0.75,"0.001",0.0032712757236746,1,"C","Wald","BW1",0.0204
"count",10,100,0.75,"0.001",0.0034263758042648,1,"D","Wald","BW1",0.0208
"binary",10,100,0.75,"0.01",0.00907453989883836,1,"A","Wald","BW1",0.066
"binary",10,100,0.75,"0.01",0.00807715517121494,1,"B","Wald","BW1",0.0544
"binary",10,100,0.75,"0.01",0.00879909705381802,1,"C","Wald","BW1",0.0698
"binary",10,100,0.75,"0.01",0.00808963670827513,1,"D","Wald","BW1",0.0552
"count",10,100,0.75,"0.01",0.00775403821669001,1,"A","Wald","BW1",0.0566
"count",10,100,0.75,"0.01",0.00741776964048562,1,"B","Wald","BW1",0.0508
"count",10,100,0.75,"0.01",0.0101804723641634,1,"C","Wald","BW1",0.0746
"count",10,100,0.75,"0.01",0.00783050351680895,1,"D","Wald","BW1",0.0612
"binary",10,100,0.75,"0.05",0.0396343216772547,1,"A","Wald","BW1",0.078
"binary",10,100,0.75,"0.05",0.0367749428656144,1,"B","Wald","BW1",0.0724
"binary",10,100,0.75,"0.05",0.0374165588951136,1,"C","Wald","BW1",0.0998
"binary",10,100,0.75,"0.05",0.0344059644506803,1,"D","Wald","BW1",0.0884
"count",10,100,0.75,"0.05",0.0356005247373077,1,"A","Wald","BW1",0.08
"count",10,100,0.75,"0.05",0.0317179819896564,1,"B","Wald","BW1",0.074
"count",10,100,0.75,"0.05",0.0439164951618444,1,"C","Wald","BW1",0.0994
"count",10,100,0.75,"0.05",0.0322783337859198,1,"D","Wald","BW1",0.0866
"binary",10,100,0.75,"0.1",0.0768817758856933,1,"A","Wald","BW1",0.0812
"binary",10,100,0.75,"0.1",0.0718372061581829,1,"B","Wald","BW1",0.0784
"binary",10,100,0.75,"0.1",0.0730801512403628,1,"C","Wald","BW1",0.0942
"binary",10,100,0.75,"0.1",0.0684314834009336,1,"D","Wald","BW1",0.0832
"count",10,100,0.75,"0.1",0.0718824723837895,1,"A","Wald","BW1",0.0794
"count",10,100,0.75,"0.1",0.062435379873143,1,"B","Wald","BW1",0.0718
"count",10,100,0.75,"0.1",0.0871570770065821,1,"C","Wald","BW1",0.103
"count",10,100,0.75,"0.1",0.0615620186262238,1,"D","Wald","BW1",0.0932
"binary",10,100,0.75,"0.2",0.148942848630005,1,"A","Wald","BW1",0.0698
"binary",10,100,0.75,"0.2",0.138323876401349,1,"B","Wald","BW1",0.0666
"binary",10,100,0.75,"0.2",0.142394467353778,1,"C","Wald","BW1",0.0902
"binary",10,100,0.75,"0.2",0.133775054723706,1,"D","Wald","BW1",0.0782
"count",10,100,0.75,"0.2",0.148235580327266,1,"A","Wald","BW1",0.0728
"count",10,100,0.75,"0.2",0.123930533112809,1,"B","Wald","BW1",0.077
"count",10,100,0.75,"0.2",0.173554128775863,1,"C","Wald","BW1",0.0918
"count",10,100,0.75,"0.2",0.12166317369836,1,"D","Wald","BW1",0.0864
"binary",10,100,1.5,"0.001",0.00351298646849281,1,"A","Wald","BW1",0.0252
"binary",10,100,1.5,"0.001",0.00355538359016698,1,"B","Wald","BW1",0.0248
"binary",10,100,1.5,"0.001",0.00445454965850426,1,"C","Wald","BW1",0.0228
"binary",10,100,1.5,"0.001",0.00416125394095585,1,"D","Wald","BW1",0.0208
"count",10,100,1.5,"0.001",0.00403141010431622,1,"A","Wald","BW1",0.0268
"count",10,100,1.5,"0.001",0.00398138841155568,1,"B","Wald","BW1",0.0222
"count",10,100,1.5,"0.001",0.0064407007145789,1,"C","Wald","BW1",0.027
"count",10,100,1.5,"0.001",0.00852770396112027,1,"D","Wald","BW1",0.0246
"binary",10,100,1.5,"0.01",0.00990745233136558,1,"A","Wald","BW1",0.0868
"binary",10,100,1.5,"0.01",0.00953564006462455,1,"B","Wald","BW1",0.071
"binary",10,100,1.5,"0.01",0.0100043322472285,1,"C","Wald","BW1",0.0784
"binary",10,100,1.5,"0.01",0.00944480090942495,1,"D","Wald","BW1",0.0714142828565713
"count",10,100,1.5,"0.01",0.00914982139858903,1,"A","Wald","BW1",0.0834
"count",10,100,1.5,"0.01",0.00930284504300152,1,"B","Wald","BW1",0.0728
"count",10,100,1.5,"0.01",0.0128861768701798,1,"C","Wald","BW1",0.0802
"count",10,100,1.5,"0.01",0.0129721270287443,1,"D","Wald","BW1",0.0794
"binary",10,100,1.5,"0.05",0.039023300233298,1,"A","Wald","BW1",0.1278
"binary",10,100,1.5,"0.05",0.0362798597554775,1,"B","Wald","BW1",0.1112
"binary",10,100,1.5,"0.05",0.038038474012899,1,"C","Wald","BW1",0.1448
"binary",10,100,1.5,"0.05",0.0348298635237453,1,"D","Wald","BW1",0.133226645329066
"count",10,100,1.5,"0.05",0.0373536753027255,1,"A","Wald","BW1",0.112
"count",10,100,1.5,"0.05",0.0339732119063651,1,"B","Wald","BW1",0.116
"count",10,100,1.5,"0.05",0.0456295867066965,1,"C","Wald","BW1",0.1454
"count",10,100,1.5,"0.05",0.039229766119402,1,"D","Wald","BW1",0.1362
"binary",10,100,1.5,"0.1",0.0766195941239847,1,"A","Wald","BW1",0.1078
"binary",10,100,1.5,"0.1",0.0697447659533456,1,"B","Wald","BW1",0.1052
"binary",10,100,1.5,"0.1",0.0727403304048147,1,"C","Wald","BW1",0.1358
"binary",10,100,1.5,"0.1",0.0670470201890663,1,"D","Wald","BW1",0.127425485097019
"count",10,100,1.5,"0.1",0.0733725149128202,1,"A","Wald","BW1",0.1082
"count",10,100,1.5,"0.1",0.0648506862599983,1,"B","Wald","BW1",0.1008
"count",10,100,1.5,"0.1",0.0892180952730939,1,"C","Wald","BW1",0.1562
"count",10,100,1.5,"0.1",0.0693443330517085,1,"D","Wald","BW1",0.14
"binary",10,100,1.5,"0.2",0.149498615747707,1,"A","Wald","BW1",0.0826
"binary",10,100,1.5,"0.2",0.137679179122356,1,"B","Wald","BW1",0.0794
"binary",10,100,1.5,"0.2",0.141740151572605,1,"C","Wald","BW1",0.1136
"binary",10,100,1.5,"0.2",0.132138361152702,1,"D","Wald","BW1",0.1058
"count",10,100,1.5,"0.2",0.148945324449063,1,"A","Wald","BW1",0.0938
"count",10,100,1.5,"0.2",0.128952257873747,1,"B","Wald","BW1",0.0924
"count",10,100,1.5,"0.2",0.174284056391099,1,"C","Wald","BW1",0.1258
"count",10,100,1.5,"0.2",0.128590143541435,1,"D","Wald","BW1",0.1168
"binary",20,50,0,"0.001",0.00319480474112573,1,"A","Wald","BW1",0.0312
"binary",20,50,0,"0.001",0.00312457575979761,1,"B","Wald","BW1",0.0316
"binary",20,50,0,"0.001",0.00310560230064791,1,"C","Wald","BW1",0.0292
"binary",20,50,0,"0.001",0.00325279333261656,1,"D","Wald","BW1",0.034
"count",20,50,0,"0.001",0.0030416082600758,1,"A","Wald","BW1",0.0282
"count",20,50,0,"0.001",0.00309822695806074,1,"B","Wald","BW1",0.034
"count",20,50,0,"0.001",0.00341198343876148,1,"C","Wald","BW1",0.0368
"count",20,50,0,"0.001",0.00325721796968555,1,"D","Wald","BW1",0.038
"binary",20,50,0,"0.01",0.0086473904078332,1,"A","Wald","BW1",0.0486
"binary",20,50,0,"0.01",0.00798805268597038,1,"B","Wald","BW1",0.0458
"binary",20,50,0,"0.01",0.00855970810175006,1,"C","Wald","BW1",0.0528
"binary",20,50,0,"0.01",0.00777344458295763,1,"D","Wald","BW1",0.0496
"count",20,50,0,"0.01",0.00797004778825594,1,"A","Wald","BW1",0.0482
"count",20,50,0,"0.01",0.00719633694860305,1,"B","Wald","BW1",0.05
"count",20,50,0,"0.01",0.00940150683052739,1,"C","Wald","BW1",0.056
"count",20,50,0,"0.01",0.00748687604376075,1,"D","Wald","BW1",0.0534
"binary",20,50,0,"0.05",0.0398572357935943,1,"A","Wald","BW1",0.0584
"binary",20,50,0,"0.05",0.0362538474417341,1,"B","Wald","BW1",0.058
"binary",20,50,0,"0.05",0.0378444860545648,1,"C","Wald","BW1",0.0654
"binary",20,50,0,"0.05",0.0347166859747002,1,"D","Wald","BW1",0.0618
"count",20,50,0,"0.05",0.0357825197418478,1,"A","Wald","BW1",0.061
"count",20,50,0,"0.05",0.0312218358440304,1,"B","Wald","BW1",0.0598
"count",20,50,0,"0.05",0.0447565707718285,1,"C","Wald","BW1",0.0704
"count",20,50,0,"0.05",0.0311904350362309,1,"D","Wald","BW1",0.0712
"binary",20,50,0,"0.1",0.0778549709090847,1,"A","Wald","BW1",0.0552
"binary",20,50,0,"0.1",0.0713567717052084,1,"B","Wald","BW1",0.0618
"binary",20,50,0,"0.1",0.0738621608679435,1,"C","Wald","BW1",0.067
"binary",20,50,0,"0.1",0.068550829621186,1,"D","Wald","BW1",0.064
"count",20,50,0,"0.1",0.0728162560268933,1,"A","Wald","BW1",0.06
"count",20,50,0,"0.1",0.0635914955043016,1,"B","Wald","BW1",0.063
"count",20,50,0,"0.1",0.0902051008867794,1,"C","Wald","BW1",0.0682
"count",20,50,0,"0.1",0.0616530486431273,1,"D","Wald","BW1",0.0672
"binary",20,50,0,"0.2",0.149320285273648,1,"A","Wald","BW1",0.0626
"binary",20,50,0,"0.2",0.140375936546953,1,"B","Wald","BW1",0.0558
"binary",20,50,0,"0.2",0.145667461290057,1,"C","Wald","BW1",0.0752
"binary",20,50,0,"0.2",0.135506896597089,1,"D","Wald","BW1",0.064
"count",20,50,0,"0.2",0.154750558628292,1,"A","Wald","BW1",0.065
"count",20,50,0,"0.2",0.12668584317953,1,"B","Wald","BW1",0.0604
"count",20,50,0,"0.2",0.180504400807904,1,"C","Wald","BW1",0.0592
"count",20,50,0,"0.2",0.124355635413108,1,"D","Wald","BW1",0.064
"binary",20,50,0.75,"0.001",0.00311813798816259,1,"A","Wald","BW1",0.0346
"binary",20,50,0.75,"0.001",0.00296127159007262,1,"B","Wald","BW1",0.033
"binary",20,50,0.75,"0.001",0.00322946828989447,1,"C","Wald","BW1",0.0362
"binary",20,50,0.75,"0.001",0.00315513002032449,1,"D","Wald","BW1",0.038
"count",20,50,0.75,"0.001",0.00313901271325541,1,"A","Wald","BW1",0.0338
